    ocorrencia_id,fração_origem,tipo,descricao_completa,data_ocorrencia,gravidade,resolvido,acao_tomada
OC00158,FR2057,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 5E. Já causou danos na pintura e no rodapé.",2024-11-25 16:43,1,False,Pendente
OC00159,FR1909,Ruído,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-10-03 16:43,3,False,em analise
OC00160,FR1393,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 1A. Já causou danos na pintura e no rodapé.",2025-07-30 16:43,2,False,Em análise pela administração
OC00161,FR0165,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-03-21 16:43,4,False,Pendente
OC00162,FR1138,Higiene,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-04-13 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00163,FR0976,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2024-09-02 16:43,2,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00164,FR1675,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 5E. Já causou danos na pintura e no rodapé.",2024-08-18 16:43,1,False,
OC00165,FR1806,Ruído,"Barulho excessivo proveniente do apartamento 2B durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-03-15 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00166,FR0008,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-09-09 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00167,FR1625,Ruído,Cão do apartamento 4D ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-06-20 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00168,FR0583,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-08-02 16:43,3,False,A resolver
OC00169,FR2011,Ruído,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-06-13 16:43,5,False,Em análise pela administração
OC00170,FR0049,Ruído,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-06-17 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00171,FR0754,Vandalismo,GRAFITTIS NA ENTRADA DO BLOCO A. NECESSÁRIA LIMPEZA E EVENTUAL INSTALAÇÃO DE CÂMARAS.,2024-10-24 16:43,3,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC00172,FR0711,Ruído,"Barulho excessivo proveniente do apartamento 5E durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-05-23 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00173,FR1556,Ruído,Obras não autorizadas no apartamento 5E fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-01-14 16:43,2,False,Em análise pela administração
OC00174,FR1689,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-06-30 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00175,FR0787,Limpeza,Lixo acumulado no patamar do 6º andar há vários dias. Cheiro nauseabundo.,2025-07-30 16:43,5,False,Em análise pela administração
OC00176,FR0867,Ruído,,2024-12-04 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00177,FR0945,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-08-17 16:43,5,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00178,FR2285,Ruído,Obras não autorizadas no apartamento 5E fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-07-10 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00179,FR0871,ESTACIONAMENTO,Veículo estacionado no meu lugar de garagem (lugar 56). Já aconteceu várias vezes.,18-02-2025 16:43,5,False,Em análise pela administração
OC00180,FR1162,Vandalismo,Grafittis na entrada do bloco B. Necessária limpeza e eventual instalação de câmaras.,2025-05-23 16:43,2,False,em analise
OC00181,FR0016,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 3C. Já causou danos na pintura e no rodapé.",2025-05-12 16:43,3,False,Pendente
OC00182,FR1136,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-06-17 16:43,4,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00183,FR0070,Vandalismo,Grafittis na entrada do bloco D. Necessária limpeza e eventual instalação de câmaras.,2024-12-22 16:43,3,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC00184,FR0019,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 2B. Já causou danos na pintura e no rodapé.",2024-09-17 16:43,2,False,A resolver
OC00185,FR1072,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 5E. Já causou danos na pintura e no rodapé.",2024-06-01 16:43,3,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00186,FR1212,Limpeza,Lixo acumulado no patamar do 1º andar há vários dias. Cheiro nauseabundo.,2025-07-27 16:43,1,False,A resolver
OC00187,FR1621,Ruído,Obras não autorizadas no apartamento 2B fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024/09/16 16:43:25,3,False,Em análise pela administração
OC00188,FR1258,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2024-11-06 16:43,2,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00189,FR1554,Vandalismo,Grafittis na entrada do bloco Torre1. Necessária limpeza e eventual instalação de câmaras.,2025-05-15 16:43,3,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC00190,FR0038,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 2B. Já causou danos na pintura e no rodapé.",2025-05-15 16:43,5,False,em analise
OC00191,FR0047,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-07-29 16:43,1,False,Em análise pela administração
OC00192,FR1160,Ruído,Obras não autorizadas no apartamento 1A fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-03-24 16:43,4,False,Em análise pela administração
OC00193,FR0854,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-07-05 16:43,3,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00194,FR0203,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-07-15 16:43,3,1,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00195,FR0220,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 2B. Já causou danos na pintura e no rodapé.",2025-01-26 16:43,4,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00196,FR1754,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2025-05-21 16:43,3,False,em analise
OC00197,FR0124,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-02-03 16:43,2,False,Em análise pela administração
OC00198,FR1457,Ruído,Cão do apartamento 3C ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-05-24 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00199,FR1590,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-06-03 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00200,FR0300,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-10-25 16:43,4,False,A resolver
OC00201,FR1559,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 2B. Já causou danos na pintura e no rodapé.",2025-04-14 16:43,4,False,em analise
OC00202,FR1584,Ruído,"Barulho excessivo proveniente do apartamento 3C durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-09-14 16:43,5,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00203,FR2368,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-09-10 16:43,4,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00204,FR0453,infiltracao,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-12-11 16:43,4,Sim,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00205,FR1710,Ruído,"Barulho excessivo proveniente do apartamento 1A durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-11-14 16:43,3,False,Em análise pela administração
OC00206,FR0491,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-07-11 16:43,1,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00207,FR2178,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 2B. Já causou danos na pintura e no rodapé.",2024-08-03 16:43,3,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00208,FR1333,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-12-19 16:43,2,False,Em análise pela administração
OC00209,FR1992,Vandalismo,GRAFITTIS NA ENTRADA DO BLOCO B. NECESSÁRIA LIMPEZA E EVENTUAL INSTALAÇÃO DE CÂMARAS.,2025-04-15 16:43,4,False,A resolver
OC00210,FR0222,Ruído,Cão do apartamento 4D ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-08-22 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00211,FR1387,Ruído,Cão do apartamento 4D ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-05-15 16:43,1,False,A resolver
OC00212,FR1142,VANDALISMO,Grafittis na entrada do bloco Norte. Necessária limpeza e eventual instalação de câmaras.,2024-06-02 16:43,4,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC00213,FR0696,Ruído,Obras não autorizadas no apartamento 2B fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-03-21 16:43,3,False,A resolver
OC00214,FR1138,Ruído,Obras não autorizadas no apartamento 3C fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-09-16 16:43,2,False,A resolver
OC00215,FR2227,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2025-01-25 16:43,3,False,Em análise pela administração
OC00216,FR2132,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2025-06-06 16:43,2,False,em analise
OC00217,FR1602,Ruído,Obras não autorizadas no apartamento 4D fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-07-24 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00218,FR1681,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-07-11 16:43,2,False,Em análise pela administração
OC00219,FR1969,Limpeza,Lixo acumulado no patamar do 4º andar há vários dias. Cheiro nauseabundo.,2024-07-17 16:43,4,False,
OC00220,FR0340,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-11-05 16:43,4,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00221,FR1272,Vandalismo,Grafittis na entrada do bloco A. Necessária limpeza e eventual instalação de câmaras.,2025-05-07 16:43,3,False,Em análise pela administração
OC00222,FR1815,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 3C. Já causou danos na pintura e no rodapé.",2024-12-11 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00223,FR1344,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-02-08 16:43,3,False,Pendente
OC00224,FR1231,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025/04/07 16:43:25,1,False,A resolver
OC00225,FR1067,LIMPEZA,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-12-20 16:43,3,False,em analise
OC00226,FR0089,Ruído,Obras não autorizadas no apartamento 4D fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-07-08 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00227,FR0921,Ruído,Cão do apartamento 4D ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-09-21 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
